#  
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-08-29T13:07:33 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO votable-version=1.99+ (14-Oct-2013) 
#INFO -ref=VIZ5d67c90162fd 
#INFO -out.max=unlimited 
#INFO queryParameters=19 
#-oc.form=sexa
#-out.max=unlimited
#-nav=cat:J/MNRAS/403/1413&tab:{J/MNRAS/403/1413/yields}&key:source=J/MNRAS/403/1413/yields&HTTPPRM:&&-ref=VIZ5d67c90162fd&-file=.&-oc.form=sexa&-order=I&-out.form=verb&-out=M0&-out=Mix&-out=Z0&-out=M1&-out=El&-out=A&-out=Yield&-out=M(i)lost&-out=M(i)0&-out=<X(i)>&-out=X0(i)&-out=f&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.max=50&-out.form=HTML Table&
#-source=J/MNRAS/403/1413/yields
#-order=I
#-out=M0
#-out=Mix
#Mix=n
#-out=Z0
#Z0=0.008
#-out=M1
#-out=El
#-out=A
#-out=Yield
#-out=M(i)lost
#-out=M(i)0
#-out=<X(i)>
#-out=X0(i)
#-out=f
#

#RESOURCE=yCat_74031413
#Name: J/MNRAS/403/1413
#Title: Updated stellar yields from AGB models (Karakas, 2010)
#Table J_MNRAS_403_1413_yields:
#Name: J/MNRAS/403/1413/yields
#Title: Stellar yields
#---Details of Columns:
#    M0 (solMass)       (F5.2)  [1/6.5] Initial mass [ucd=phys.mass]
#    Mix                (A1)    Simbad column added by the CDS [ucd=stat.param]
#    Z0                 (F7.4)  Initial metallicity [ucd=phys.abund.Z]
#    M1 (solMass)       (F6.3)  Final mass (1) [ucd=phys.mass]
#    El                 (a4)    Species i (2) [ucd=phys.atmol.element]
#    A                  (I2)    Atomic mass of the species i [ucd=phys.mass]
#    Yield (solMass)    (D9.2)  Net yield [ucd=phys.composition.yield]
#    M(i)lost (solMass) (D9.2)  Mass of species i lost in the wind [ucd=phys.mass]
#    M(i)0 (solMass)    (D9.2)  Mass of species i initially present in the wind [ucd=phys.mass]
#    <X(i)>             (E9.2)  Average abundance of species i in the wind (mass fraction) [ucd=phys.abund]
#    X0(i)              (E9.2)  initial mass fraction of species i (mass fraction) [ucd=phys.mass]
#    f                  (E9.2)  Production factor, f=log10(<X(i)>/X0(i)) [ucd=arith.factor]
#----- - ------- ------ ---- -- --------- --------- --------- --------- --------- ---------
#M0    M                                                                                   
#(sol  i         M1 (so         Yield     M(i)lost  M(i)0                                  
#Mass) x Z0      lMass) El   A  (solMass) (solMass) (solMass) <X(i)>    X0(i)     f        
#----- - ------- ------ ---- -- --------- --------- --------- --------- --------- ---------
 1.90 n  0.0080  0.640 Fe   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Co   59  5.70e-08  1.75e-06  1.69e-06  1.39e-06  1.35e-06  1.43e-02
 1.90 n  0.0080  0.640 Co   60  2.16e-16  2.16e-16  0.00e+00  1.72e-16  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Co   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Ni   58 -8.66e-08  2.49e-05  2.50e-05  1.97e-05  1.98e-05 -1.54e-03
 1.90 n  0.0080  0.640 Ni   59  1.06e-08  1.06e-08  0.00e+00  8.38e-09  0.00e+00  0.00e+00
 1.90 n  0.0080  0.640 Ni   60 -1.04e-09  9.88e-06  9.88e-06  7.84e-06  7.84e-06 -7.85e-05
 1.90 n  0.0080  0.640 Ni   61  1.04e-06  1.47e-06  4.34e-07  1.17e-06  3.44e-07  5.31e-01
 1.90 n  0.0080  0.640 Ni   62 -1.02e-06  3.78e-07  1.40e-06  3.00e-07  1.11e-06 -5.69e-01
 2.10 n  0.0080  0.644 g     1  2.33e-08  5.63e-08  3.30e-08  3.87e-08  2.27e-08  2.32e-01
 2.10 n  0.0080  0.644 n     1  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 p     1 -4.79e-02  1.03e+00  1.07e+00  7.04e-01  7.37e-01 -1.98e-02
 2.10 n  0.0080  0.644 D     2  8.50e-18  8.50e-18  0.00e+00  5.84e-18  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 He    3  3.12e-04  3.12e-04  0.00e+00  2.15e-04  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 He    4  3.67e-02  4.08e-01  3.72e-01  2.80e-01  2.55e-01  4.09e-02
 2.10 n  0.0080  0.644 Li    7 -1.18e-09  1.54e-09  2.72e-09  1.06e-09  1.87e-09 -2.47e-01
 2.10 n  0.0080  0.644 Be    7  4.93e-12  4.93e-12  0.00e+00  3.38e-12  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 B     8  6.57e-27  6.57e-27  0.00e+00  4.52e-27  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 C    12  9.43e-03  1.12e-02  1.77e-03  7.69e-03  1.21e-03  8.02e-01
 2.10 n  0.0080  0.644 C    13  2.75e-05  4.87e-05  2.13e-05  3.35e-05  1.46e-05  3.60e-01
 2.10 n  0.0080  0.644 C    14  2.32e-08  2.32e-08  0.00e+00  1.60e-08  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 N    13  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 N    14  7.76e-04  1.42e-03  6.44e-04  9.75e-04  4.42e-04  3.44e-01
 2.10 n  0.0080  0.644 N    15 -1.35e-06  1.20e-06  2.54e-06  8.22e-07  1.75e-06 -3.27e-01
 2.10 n  0.0080  0.644 O    14  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 O    15  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 O    16  2.67e-05  5.62e-03  5.59e-03  3.86e-03  3.84e-03  2.04e-03
 2.10 n  0.0080  0.644 O    17  2.09e-05  2.32e-05  2.26e-06  1.59e-05  1.56e-06  1.01e+00
 2.10 n  0.0080  0.644 O    18 -3.82e-06  8.80e-06  1.26e-05  6.05e-06  8.67e-06 -1.57e-01
 2.10 n  0.0080  0.644 O    19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 F    17  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 F    18  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 F    19  9.36e-07  1.17e-06  2.36e-07  8.05e-07  1.62e-07  6.96e-01
 2.10 n  0.0080  0.644 F    20  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Ne   19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Ne   20 -8.08e-07  9.43e-04  9.44e-04  6.48e-04  6.48e-04 -4.04e-04
 2.10 n  0.0080  0.644 Ne   21  5.26e-08  2.46e-06  2.41e-06  1.69e-06  1.65e-06  9.37e-03
 2.10 n  0.0080  0.644 Ne   22  5.14e-04  5.90e-04  7.59e-05  4.05e-04  5.21e-05  8.91e-01
 2.10 n  0.0080  0.644 Ne   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Na   21  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Na   22  3.42e-26  3.42e-26  0.00e+00  2.35e-26  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Na   23  1.32e-05  3.26e-05  1.95e-05  2.24e-05  1.34e-05  2.24e-01
 2.10 n  0.0080  0.644 Na   24  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Mg   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Mg   24  1.87e-07  3.00e-04  3.00e-04  2.06e-04  2.06e-04  2.38e-04
 2.10 n  0.0080  0.644 Mg   25  1.24e-06  4.07e-05  3.94e-05  2.79e-05  2.71e-05  1.35e-02
 2.10 n  0.0080  0.644 Mg   26  1.61e-06  4.68e-05  4.52e-05  3.22e-05  3.11e-05  1.51e-02
 2.10 n  0.0080  0.644 Mg   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Al   25  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Al   26  1.13e-07  1.13e-07  0.00e+00  7.74e-08  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Al   26  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Al   27  1.34e-06  3.52e-05  3.38e-05  2.42e-05  2.32e-05  1.68e-02
 2.10 n  0.0080  0.644 Al   28  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Si   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Si   28  8.85e-09  3.81e-04  3.81e-04  2.62e-04  2.62e-04 -2.14e-05
 2.10 n  0.0080  0.644 Si   29  5.14e-08  2.00e-05  2.00e-05  1.38e-05  1.37e-05  1.09e-03
 2.10 n  0.0080  0.644 Si   30  1.26e-07  1.38e-05  1.37e-05  9.51e-06  9.42e-06  3.93e-03
 2.10 n  0.0080  0.644 Si   31  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Si   32  2.66e-14  2.66e-14  0.00e+00  1.83e-14  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Si   33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 P    29  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 P    30  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 P    31  1.50e-08  4.77e-06  4.76e-06  3.28e-06  3.27e-06  1.34e-03
 2.10 n  0.0080  0.644 P    32  6.80e-18  6.80e-18  0.00e+00  4.67e-18  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 P    33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 P    34  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 S    32 -1.40e-07  2.31e-04  2.31e-04  1.58e-04  1.59e-04 -2.95e-04
 2.10 n  0.0080  0.644 S    33  3.94e-08  1.92e-06  1.88e-06  1.32e-06  1.29e-06  8.97e-03
 2.10 n  0.0080  0.644 S    34  1.45e-09  1.09e-04  1.09e-04  7.48e-05  7.48e-05 -2.58e-05
 2.10 n  0.0080  0.644 S    35  5.47e-09  5.47e-09  0.00e+00  3.76e-09  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Fe   54 -3.28e-07  4.13e-05  4.16e-05  2.83e-05  2.86e-05 -3.47e-03
 2.10 n  0.0080  0.644 Fe   55  2.06e-07  2.06e-07  0.00e+00  1.41e-07  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Fe   56 -1.46e-06  6.80e-04  6.82e-04  4.67e-04  4.68e-04 -9.63e-04
 2.10 n  0.0080  0.644 Fe   57  1.08e-06  1.77e-05  1.67e-05  1.22e-05  1.14e-05  2.73e-02
 2.10 n  0.0080  0.644 Fe   58  5.11e-07  2.67e-06  2.16e-06  1.83e-06  1.48e-06  9.24e-02
 2.10 n  0.0080  0.644 Fe   59  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Fe   60  5.42e-10  5.42e-10  0.00e+00  3.72e-10  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Fe   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Co   59  1.43e-07  2.10e-06  1.96e-06  1.44e-06  1.35e-06  3.06e-02
 2.10 n  0.0080  0.644 Co   60  1.90e-15  1.90e-15  0.00e+00  1.31e-15  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Co   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Ni   58 -2.24e-07  2.86e-05  2.88e-05  1.97e-05  1.98e-05 -3.42e-03
 2.10 n  0.0080  0.644 Ni   59  2.73e-08  2.73e-08  0.00e+00  1.88e-08  0.00e+00  0.00e+00
 2.10 n  0.0080  0.644 Ni   60  7.49e-09  1.14e-05  1.14e-05  7.85e-06  7.84e-06  2.53e-04
 2.10 n  0.0080  0.644 Ni   61  1.44e-06  1.94e-06  5.01e-07  1.33e-06  3.44e-07  5.88e-01
 2.10 n  0.0080  0.644 Ni   62 -1.37e-06  2.52e-07  1.62e-06  1.73e-07  1.11e-06 -8.08e-01
 2.25 n  0.0080  0.652 g     1  2.96e-08  6.59e-08  3.62e-08  4.12e-08  2.27e-08  2.60e-01
 2.25 n  0.0080  0.652 n     1  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 p     1 -6.49e-02  1.11e+00  1.18e+00  6.97e-01  7.37e-01 -2.47e-02
 2.25 n  0.0080  0.652 D     2  9.94e-18  9.94e-18  0.00e+00  6.22e-18  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 He    3  2.91e-04  2.91e-04  0.00e+00  1.82e-04  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 He    4  4.89e-02  4.57e-01  4.08e-01  2.86e-01  2.55e-01  4.91e-02
 2.25 n  0.0080  0.652 Li    7 -1.22e-09  1.76e-09  2.98e-09  1.10e-09  1.87e-09 -2.30e-01
 2.25 n  0.0080  0.652 Be    7  8.31e-14  8.31e-14  0.00e+00  5.20e-14  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 B     8  1.21e-27  1.21e-27  0.00e+00  7.55e-28  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 C    12  1.39e-02  1.58e-02  1.94e-03  9.89e-03  1.21e-03  9.11e-01
 2.25 n  0.0080  0.652 C    13  2.79e-05  5.13e-05  2.33e-05  3.21e-05  1.46e-05  3.42e-01
 2.25 n  0.0080  0.652 C    14  4.51e-09  4.51e-09  0.00e+00  2.82e-09  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 N    13  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 N    14  8.52e-04  1.56e-03  7.06e-04  9.75e-04  4.42e-04  3.44e-01
 2.25 n  0.0080  0.652 N    15 -1.44e-06  1.35e-06  2.79e-06  8.42e-07  1.75e-06 -3.17e-01
 2.25 n  0.0080  0.652 O    14  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 O    15  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 O    16  1.83e-05  6.15e-03  6.14e-03  3.85e-03  3.84e-03  1.26e-03
 2.25 n  0.0080  0.652 O    17  2.32e-05  2.57e-05  2.49e-06  1.61e-05  1.56e-06  1.01e+00
 2.25 n  0.0080  0.652 O    18 -4.26e-06  9.60e-06  1.39e-05  6.00e-06  8.67e-06 -1.60e-01
 2.25 n  0.0080  0.652 O    19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 F    17  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 F    18  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 F    19  1.87e-06  2.13e-06  2.59e-07  1.34e-06  1.62e-07  9.16e-01
 2.25 n  0.0080  0.652 F    20  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Ne   19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Ne   20  1.44e-06  1.04e-03  1.04e-03  6.49e-04  6.48e-04  5.71e-04
 2.25 n  0.0080  0.652 Ne   21  1.62e-07  2.80e-06  2.64e-06  1.75e-06  1.65e-06  2.58e-02
 2.25 n  0.0080  0.652 Ne   22  9.46e-04  1.03e-03  8.33e-05  6.44e-04  5.21e-05  1.09e+00
 2.25 n  0.0080  0.652 Ne   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Na   21  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Na   22  2.80e-25  2.80e-25  0.00e+00  1.75e-25  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Na   23  1.97e-05  4.11e-05  2.14e-05  2.57e-05  1.34e-05  2.84e-01
 2.25 n  0.0080  0.652 Na   24  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Mg   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Mg   24  4.46e-07  3.30e-04  3.29e-04  2.06e-04  2.06e-04  5.57e-04
 2.25 n  0.0080  0.652 Mg   25  3.27e-06  4.66e-05  4.33e-05  2.91e-05  2.71e-05  3.16e-02
 2.25 n  0.0080  0.652 Mg   26  3.75e-06  5.34e-05  4.97e-05  3.34e-05  3.11e-05  3.16e-02
 2.25 n  0.0080  0.652 Mg   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Al   25  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Al   26  1.14e-07  1.14e-07  0.00e+00  7.13e-08  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Al   26  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Al   27  1.94e-06  3.91e-05  3.71e-05  2.45e-05  2.32e-05  2.21e-02
 2.25 n  0.0080  0.652 Al   28  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Si   27  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Si   28  3.75e-09  4.18e-04  4.18e-04  2.62e-04  2.62e-04 -2.69e-05
 2.25 n  0.0080  0.652 Si   29  1.00e-07  2.20e-05  2.19e-05  1.38e-05  1.37e-05  1.95e-03
 2.25 n  0.0080  0.652 Si   30  2.33e-07  1.53e-05  1.51e-05  9.57e-06  9.42e-06  6.64e-03
 2.25 n  0.0080  0.652 Si   31  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Si   32  9.14e-16  9.14e-16  0.00e+00  5.72e-16  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Si   33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 P    29  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 P    30  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 P    31  2.66e-08  5.25e-06  5.22e-06  3.28e-06  3.27e-06  2.17e-03
 2.25 n  0.0080  0.652 P    32  2.33e-19  2.33e-19  0.00e+00  1.46e-19  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 P    33  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 P    34  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 S    32 -2.53e-07  2.53e-04  2.53e-04  1.58e-04  1.59e-04 -4.65e-04
 2.25 n  0.0080  0.652 S    33  6.72e-08  2.13e-06  2.06e-06  1.33e-06  1.29e-06  1.39e-02
 2.25 n  0.0080  0.652 S    34  4.18e-09  1.20e-04  1.20e-04  7.48e-05  7.48e-05 -1.56e-05
 2.25 n  0.0080  0.652 S    35  1.00e-08  1.00e-08  0.00e+00  6.26e-09  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Fe   54 -5.65e-07  4.51e-05  4.56e-05  2.82e-05  2.86e-05 -5.44e-03
 2.25 n  0.0080  0.652 Fe   55  3.35e-07  3.35e-07  0.00e+00  2.10e-07  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Fe   56 -2.64e-06  7.46e-04  7.48e-04  4.67e-04  4.68e-04 -1.57e-03
 2.25 n  0.0080  0.652 Fe   57  1.90e-06  2.02e-05  1.83e-05  1.26e-05  1.14e-05  4.29e-02
 2.25 n  0.0080  0.652 Fe   58  9.88e-07  3.35e-06  2.37e-06  2.10e-06  1.48e-06  1.51e-01
 2.25 n  0.0080  0.652 Fe   59  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Fe   60  1.77e-09  1.77e-09  0.00e+00  1.11e-09  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Fe   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Co   59  2.63e-07  2.41e-06  2.15e-06  1.51e-06  1.35e-06  5.01e-02
 2.25 n  0.0080  0.652 Co   60  6.21e-15  6.21e-15  0.00e+00  3.89e-15  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Co   61  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Ni   58 -3.91e-07  3.13e-05  3.16e-05  1.96e-05  1.98e-05 -5.43e-03
 2.25 n  0.0080  0.652 Ni   59  3.35e-08  3.35e-08  0.00e+00  2.10e-08  0.00e+00  0.00e+00
 2.25 n  0.0080  0.652 Ni   60  2.45e-08  1.26e-05  1.25e-05  7.86e-06  7.84e-06  8.18e-04
 2.25 n  0.0080  0.652 Ni   61  1.84e-06  2.39e-06  5.50e-07  1.50e-06  3.44e-07  6.38e-01
 2.25 n  0.0080  0.652 Ni   62 -1.69e-06  8.89e-08  1.78e-06  5.56e-08  1.11e-06 -1.30e+00
 2.50 n  0.0080  0.663 g     1  3.96e-08  8.13e-08  4.17e-08  4.42e-08  2.27e-08  2.90e-01
 2.50 n  0.0080  0.663 n     1  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 p     1 -9.56e-02  1.26e+00  1.35e+00  6.85e-01  7.37e-01 -3.18e-02
 2.50 n  0.0080  0.663 D     2  1.13e-17  1.13e-17  0.00e+00  6.14e-18  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 He    3  2.68e-04  2.68e-04  0.00e+00  1.46e-04  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 He    4  7.25e-02  5.41e-01  4.69e-01  2.95e-01  2.55e-01  6.24e-02
 2.50 n  0.0080  0.663 Li    7 -1.67e-09  1.75e-09  3.43e-09  9.54e-10  1.87e-09 -2.91e-01
 2.50 n  0.0080  0.663 Be    7  2.60e-14  2.60e-14  0.00e+00  1.41e-14  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 B     8  3.56e-28  3.56e-28  0.00e+00  1.94e-28  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 C    12  2.02e-02  2.24e-02  2.23e-03  1.22e-02  1.21e-03  1.00e+00
 2.50 n  0.0080  0.663 C    13  3.06e-05  5.74e-05  2.68e-05  3.13e-05  1.46e-05  3.31e-01
 2.50 n  0.0080  0.663 C    14  5.50e-09  5.50e-09  0.00e+00  3.00e-09  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 N    13  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 N    14  1.09e-03  1.90e-03  8.12e-04  1.04e-03  4.42e-04  3.70e-01
 2.50 n  0.0080  0.663 N    15 -1.72e-06  1.49e-06  3.21e-06  8.12e-07  1.75e-06 -3.32e-01
 2.50 n  0.0080  0.663 O    14  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 O    15  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 O    16 -2.25e-04  6.83e-03  7.05e-03  3.72e-03  3.84e-03 -1.41e-02
 2.50 n  0.0080  0.663 O    17  2.17e-05  2.46e-05  2.86e-06  1.34e-05  1.56e-06  9.34e-01
 2.50 n  0.0080  0.663 O    18 -5.25e-06  1.07e-05  1.59e-05  5.81e-06  8.67e-06 -1.74e-01
 2.50 n  0.0080  0.663 O    19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 F    17  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 F    18  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 F    19  3.71e-06  4.01e-06  2.98e-07  2.18e-06  1.62e-07  1.13e+00
 2.50 n  0.0080  0.663 F    20  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 Ne   19  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 Ne   20  8.49e-06  1.20e-03  1.19e-03  6.53e-04  6.48e-04  3.06e-03
 2.50 n  0.0080  0.663 Ne   21  5.67e-07  3.60e-06  3.03e-06  1.96e-06  1.65e-06  7.44e-02
 2.50 n  0.0080  0.663 Ne   22  1.70e-03  1.80e-03  9.57e-05  9.78e-04  5.21e-05  1.27e+00
 2.50 n  0.0080  0.663 Ne   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 Na   21  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 Na   22  1.45e-22  1.45e-22  0.00e+00  7.91e-23  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 Na   23  3.25e-05  5.71e-05  2.46e-05  3.11e-05  1.34e-05  3.66e-01
 2.50 n  0.0080  0.663 Na   24  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 Mg   23  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00
 2.50 n  0.0080  0.663 Mg   24  8.89e-07  3.80e-04  3.79e-04  2.07e-04  2.06e-04  9.89e-04
